INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1262	1050	$N的娘子·木婚	良缘美满，天作之合。	202	11	-1	夫妻	夫妻结婚时间达到60天，前往洛阳（40,52）卿小小处领取。	0	107	52	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1263	1050	已废弃可占用	已废弃可占用	202	18	-1	已废弃可占用	已废弃可占用	0	107	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1264	1050	$N	结成伴侣后的专属称号，寄托了双方最真挚的感情。	203	1	-1	夫妻	侠士在与伴侣结成夫妻后，可前往洛阳（40,52）卿小小处领取。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1265	1050	$N的娘子·花边婚	花好月圆，珠联璧合。	202	12	-1	夫妻	夫妻结婚时间达到100天，前往洛阳（40,52）卿小小处领取。	0	107	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1266	1050	$N的娘子·水晶婚	福禄鸳鸯，百年好合。	202	13	-1	夫妻	夫妻结婚时间达到180天，前往洛阳（40,52）卿小小处领取。	0	107	55	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1267	1050	$N的娘子·银婚	花开并蒂，琴瑟和鸣。	202	14	-1	夫妻	夫妻结婚时间达到365天，前往洛阳（40,52）卿小小处领取。	0	107	56	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1268	1050	$N的娘子·金婚	有情成眷，永结同心。	202	15	-1	夫妻	夫妻结婚时间达到540天，前往洛阳（40,52）卿小小处领取。	0	107	57	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1269	1050	$N的娘子·翠玉婚	心心相印，终身之盟。	202	16	-1	夫妻	夫妻结婚时间达到730天，前往洛阳（40,52）卿小小处领取。	0	107	58	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1270	1050	$N的娘子·钻石婚	前世注定，缘定三生。	202	17	-1	夫妻	夫妻结婚时间达到1095天，前往洛阳（40,52）卿小小处领取。	0	107	59	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1271	1051	琴剑齐鸣动天地	弦动九霄外，剑荡青崖间。在弦音会武中获得第一名的队伍可领取。	204	1	336	弦动九霄外，剑荡青崖间。在弦音会武中获得第一名的队伍可领取。	在弦音会武中获得第一名。	1	106	65	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1272	1052	桴鼓相应会知音	一剑破琴意，携手入红尘。在弦音会武中获得第二到三名的队伍可领取。	205	1	336	一剑破琴意，携手入红尘。在弦音会武中获得第二到三名的队伍可领取。	在弦音会武中获得第二到三名。	1	106	66	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1273	1053	声气相通有灵犀	灵犀忆旧曲，挽剑踏弦音。在弦音会武中获得第四到十名的队伍可领取。	206	1	336	灵犀忆旧曲，挽剑踏弦音。在弦音会武中获得第四到十名的队伍可领取。	在弦音会武中获得第四到十名。	1	106	67	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1274	1054	拾花起相思	刀剑问情活动中获胜的主办人	208	1	8760	刀剑问情称号	刀剑问情·投票阶段票数第一的主办人。	1	106	62	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1275	1055	剑舞情花落	刀剑问情活动中获胜者	209	1	8760	刀剑问情称号	参与刀剑问情活动，并在刀剑问情·献武阶段获得胜利。	1	106	64	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1276	1056	已废弃可占用	已废弃可占用	210	1	-1	已废弃可占用	已废弃可占用	1	106	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1277	1057	我是天龙亿万分之一	《新天龙八部》端游XTVB“亿万人的武侠梦”合作纪念称号。	211	1	-1	TVB运营活动称号	在洛阳小电视处查看亿万人的武侠梦后获得此称号。	0	113	60	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1278	1058	共灵犀·江湖执手	执手入江湖活动第一名	242	3	336	执手入江湖活动称号	在执手入江湖活动获得第一名后获得此称号	1	106	70	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1279	1058	问灵犀·江湖相知	执手入江湖活动第二、三名	243	2	336	执手入江湖活动称号	在执手入江湖活动获得第二、三名后获得此称号	1	106	69	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1280	1058	盼灵犀·江湖同行	执手入江湖活动第四至十名	212	1	336	执手入江湖活动称号	在执手入江湖活动获得第四至十名后获得此称号	1	106	68	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1281	1059	山海共鉴同心缘	山海共鉴结缘日，同心此生共与渡。	213	1	-1	同心玉佩达到12000可在同心阁兑换兑换	同心玉佩达到12000可兑换	0	106	61	1	48	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1282	1060	此唱彼和共意趣	高山知流水，琴曲共剑心。在弦音会武中获得第十一到五十名的队伍可领取。	214	1	336	高山知流水，琴曲共剑心。在弦音会武中获得第十一到五十名的队伍可领取。	在弦音会武中获得第十一到五十名。	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1283	1061	愿灵犀·江湖初见	执手入江湖活动成功登上江湖灵犀榜	215	1	336	执手入江湖活动称号	执手入江湖活动成功登上江湖灵犀榜	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1284	1062	银河寄梦·万古相思	七夕星河花序榜·花好月圆送花第一名。	216	1	-1	七夕星河花序榜·花好月圆送花第一名。	七夕星河花序榜·花好月圆送花第一名获得。	0	106	39	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1285	1062	星月交辉·千秋倾慕	七夕星河花序榜·花好月圆收花第一名。	217	1	-1	七夕星河花序榜·花好月圆收花第一名。	七夕星河花序榜·花好月圆收花第一名获得。	0	106	40	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1286	1062	初会便已许平生	七夕活动期间累计收花188朵奖励称号。	218	1	-1	七夕活动期间累计收花188朵奖励称号。	七夕活动期间累计收花188朵奖励称号。	0	106	41	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1287	1063	春风笑语桃花仙	刀剑问情活动中选出的金玉主办人	228	1	8760	参与刀剑问情的活动，并成功自荐为金玉主办人。	参与刀剑问情的活动，并成功自荐为金玉主办人。	1	106	72	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1288	1064	长歌剑影怀情客	刀剑问情·金玉活动中获胜者	229	1	8760	参与刀剑问情·金玉的挑战，并在献武阶段获得胜利。	参与刀剑问情·金玉的挑战，并在献武阶段获得胜利。	1	106	71	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1289	1056	一世有你	2023年怀旧玩家见面会专属称号	230	1	-1	2023年怀旧玩家见面会专属称号	使用玩家伴手礼礼包后可获得。	0	106	84	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1290	1065	鹊桥同赏星河舞	双星同许鹊桥会，星汉旋舞共此时。2023年七夕活动通过双人预约获得。	231	1	-1	2023年七夕新服预约称号	2023年七夕通过双人预约新服获得。	0	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1291	1066	朗月真君	2023年《新天龙八部》天龙颜值天团活动限定称号。	232	1	-1	2023年天龙颜值天团活动中男神第一名	2023年天龙颜值天团活动中男神第一名	0	106	74	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1295	1	-1
1292	1066	无双君子	2023年《新天龙八部》天龙颜值天团活动限定称号。	238	1	-1	2023年天龙颜值天团活动中男神第2~100名	2023年天龙颜值天团活动中男神第2~100名	0	106	77	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1296	1	-1
1293	1066	无双君子	2023年《新天龙八部》天龙颜值天团活动限定称号。	233	1	720	2023年天龙颜值天团活动中男神第2~100名	2023年天龙颜值天团活动中男神第2~100名	1	106	77	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1297	1	-1
1294	1066	翩翩公子	2023年《新天龙八部》天龙颜值天团活动限定称号。	234	1	720	2023年天龙颜值天团活动中男神初级赛区奖励	2023年天龙颜值天团活动中男神初级赛区奖励	1	106	78	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1298	1	-1
1295	1067	凌波仙子	2023年《新天龙八部》天龙颜值天团活动限定称号。	235	1	-1	2023年天龙颜值天团活动中女神第一名	2023年天龙颜值天团活动中女神第一名	0	106	75	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1291	0	-1
1296	1067	倾城佳人	2023年《新天龙八部》天龙颜值天团活动限定称号。	239	1	-1	2023年天龙颜值天团活动中女神第2~100名	2023年天龙颜值天团活动中女神第2~100名	0	106	76	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1292	0	-1
1297	1067	倾城佳人	2023年《新天龙八部》天龙颜值天团活动限定称号。	236	1	720	2023年天龙颜值天团活动中女神第2~100名	2023年天龙颜值天团活动中女神第2~100名	1	106	76	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1293	0	-1
1298	1067	出尘丽人	2023年《新天龙八部》天龙颜值天团活动限定称号。	237	1	720	2023年天龙颜值天团活动中女神初级赛区奖励	2023年天龙颜值天团活动中女神初级赛区奖励	1	106	73	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1294	0	-1
1299	1068	入梦寻微者	梦境寻访，见微知著。	240	1	-1	梦境寻访，见微知著。	通过10个梦境币兑换可以获得	0	106	0	1	35	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1300	1068	探梦独行人	深梦独往，一探究竟。	240	2	-1	深梦独往，一探究竟。	通过30个梦境币兑换可以获得	0	106	0	1	35	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1301	1068	牵梦诉情客	魂牵梦绕，诉尽真情。	240	3	-1	魂牵梦绕，诉尽真情。	通过90个梦境币兑换可以获得	0	106	0	1	35	250	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1302	1068	拾梦浮生君	梦中残忆，恍如浮生。	240	4	-1	梦中残忆，恍如浮生。	通过180个梦境币兑换可以获得	0	106	0	1	35	400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1303	1068	解梦因缘仙	梦起缘法，了然因果。	240	5	-1	梦起缘法，了然因果。	通过300个梦境币兑换可以获得	0	106	0	1	35	600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1304	1069	雁关决意者	意决无间，弓刀血满。	241	1	-1	意决无间，弓刀血满。	使用2枚渡业念珠进行兑换可以获得	0	106	0	1	37	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1305	1069	雁关断念人	苍夜悲风，独孤侠行。	241	2	-1	苍夜悲风，独孤侠行。	使用10枚渡业念珠进行兑换可以获得	0	106	0	1	37	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1306	1069	雁关解业士	造业千万，循善为解。	241	3	-1	造业千万，循善为解。	使用30枚渡业念珠进行兑换可以获得	0	106	0	1	37	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1307	1069	雁关斩魄客	障孽遮天，吴钩斩魄。	241	4	-1	障孽遮天，吴钩斩魄。	使用60枚渡业念珠进行兑换可以获得	0	106	0	1	37	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1308	1069	雁关凌绝侠	千魔百鬼，难阻尔行。	241	5	-1	千魔百鬼，难阻尔行。	使用100枚渡业念珠进行兑换可以获得	0	106	0	1	37	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1309	1070	梦起天龙与你湘聚	推杯豪谈无罄时，何啻一日大千知。为参加2023天龙八部嘉年华活动的侠士们，特别准备的永久稀有称号。	244	1	-1	推杯豪谈无罄时，何啻一日大千知。为参加2023天龙八部嘉年华活动的侠士们，特别准备的永久稀有称号。	从2023年天龙八部嘉年华中获得	0	106	80	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1310	1071	$N战队队长	剑会群雄，战队队长	245	3	-1	剑会群雄，战队队长	组建战队后，成为队长	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1311	1072	$N战队副队长	剑会群雄，战队副队长	245	2	-1	剑会群雄，战队副队长	被任命为副队长，且当前是战队副队长	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1312	1073	$N战队队员	剑会群雄，战队队员	245	1	-1	剑会群雄，战队队员	成为战队的成员，且不是副队长	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1313	1074	幕星词客	花灯隐语活动中解谜学士的象征。	246	1	4320	花灯隐语活动中，累计完成任务3次领取的称号。	花灯隐语活动中，累计完成任务3次领取的称号。	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1314	1074	月上贤卿	花灯隐语活动中解谜大师的象征。	246	2	4320	花灯隐语活动中，累计完成任务6次领取的称号。	花灯隐语活动中，累计完成任务6次领取的称号。	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1315	1074	鸿儒硕辅	花灯隐语活动中解谜巨儒的象征。	246	3	4320	花灯隐语活动中，累计完成任务9次领取的称号。	花灯隐语活动中，累计完成任务9次领取的称号。	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1316	1075	微光之星·明星达人	微光之星·明星达人专属奖励称号。	247	1	2160	在年度微光之星评选活动中，获得聚光奖项。	在年度微光之星评选活动中，获得聚光奖项。	1	106	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1317	1076	临仙·侍谷门徒	百谷为尊，愈疗于食。临仙楼低阶门生所佩戴称号。	248	1	-1	势力身份	临仙楼4级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1318	1076	临仙·丰饶膳翁	百谷为尊，愈疗于食。临仙楼中阶门生所佩戴称号。	248	2	-1	势力身份	临仙楼7级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1319	1076	临仙·祝和食神	百谷为尊，愈疗于食。临仙楼高阶门生所佩戴称号。	248	3	-1	势力身份	临仙楼10级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1320	1076	悬壶·断疾医徒	神农大慈，博济天下。悬壶斋低阶门生所佩戴称号。	249	1	-1	势力身份	悬壶斋4级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1321	1076	悬壶·妙手医仙	神农大慈，博济天下。悬壶斋中阶门生所佩戴称号。	249	2	-1	势力身份	悬壶斋7级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1322	1076	悬壶·济世医圣	神农大慈，博济天下。悬壶斋高阶门生所佩戴称号。	249	3	-1	势力身份	悬壶斋10级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1323	1076	铸权·锻铁门徒	锻丝铸铁，让权于世。铸权宗低阶门生所佩戴称号。	250	1	-1	势力身份	铸权宗4级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1324	1076	铸权·熔古匠工	锻丝铸铁，让权于世。铸权宗中阶门生所佩戴称号。	250	2	-1	势力身份	铸权宗7级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1325	1076	铸权·大冶宗师	锻丝铸铁，让权于世。铸权宗高阶门生所佩戴称号。	250	3	-1	势力身份	铸权宗10级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1326	1076	拙巧·择木工徒	大木千机，巧宗万变。拙巧堂低阶门生所佩戴称号。	251	1	-1	势力身份	拙巧堂4级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1327	1076	拙巧·雕山仙客	大木千机，巧宗万变。拙巧堂中阶门生所佩戴称号。	251	2	-1	势力身份	拙巧堂7级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1328	1076	拙巧·造物天公	大木千机，巧宗万变。拙巧堂高阶门生所佩戴称号。	251	3	-1	势力身份	拙巧堂10级门生可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1329	1077	食不可挡	临仙出手，美食我有！加入临仙楼的新门徒所获得的特殊称号。	252	1	-1	临仙楼趣味称号	首次加入临仙楼的门徒即可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
