INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
70203000	7	2	3	0	3	-1	22	-1	-1	1未鉴定项圈	1	x	1000	800	3	-1	-1	OtherTools2_16	珍兽项圈	1	1	-1	-1	-1	-1	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	1	3	7	1	250	-1	0	1	1	-1	1	-1	1	100	20301009	2	70
70203001	7	2	3	1	3	-1	22	-1	-1	马踏刍云兽鬃	45	茫茫草原，骏马奔腾，此物因此得名。	4500	3600	3	-1	-1	OtherTools2_16	珍兽项圈	1	1	-1	-1	-1	-1	283	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	45	3	7	1	250	-1	0	1	-1	1	-1	1	-1	100	20301009	2	70
70203002	7	2	3	2	3	-1	22	-1	-1	55未鉴定项圈	55	x	5500	4400	3	-1	-1	OtherTools2_16	珍兽项圈	1	1	-1	-1	-1	-1	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	55	3	7	1	250	-1	0	1	1	-1	1	-1	1	100	20301009	2	70
70203003	7	2	3	3	3	-1	22	-1	-1	65未鉴定项圈	65	x	6500	5200	3	-1	-1	OtherTools2_16	珍兽项圈	1	1	-1	-1	-1	-1	407	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	65	3	7	1	250	-1	0	1	-1	1	-1	1	-1	100	20301009	2	70
70203004	7	2	3	4	3	-1	22	-1	-1	75未鉴定项圈	75	x	7500	6000	3	-1	-1	OtherTools2_16	珍兽项圈	1	1	-1	-1	-1	-1	469	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	75	3	7	1	250	-1	0	1	1	-1	1	-1	1	50	20301009	2	70
70204000	7	2	4	0	4	-1	22	-1	-1	1未鉴定护符	1	x	1000	800	3	-1	-1	OtherTools2_16	珍兽护符	1	1	62	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	1	3	7	1	250	-1	0	1	-1	1	-1	1	-1	50	20301009	2	70
70204001	7	2	4	1	4	-1	22	-1	-1	马踏刍云兽护	45	茫茫草原，骏马奔腾，此物因此得名。	4500	3600	3	-1	-1	OtherTools2_16	珍兽护符	1	1	307	307	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	45	3	7	1	250	-1	0	1	1	-1	1	-1	1	50	20301009	2	70
70204002	7	2	4	2	4	-1	22	-1	-1	55未鉴定护符	55	x	5500	4400	3	-1	-1	OtherTools2_16	珍兽护符	1	1	377	377	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	55	3	7	1	250	-1	0	1	-1	1	-1	1	-1	50	20301009	2	70
70204003	7	2	4	3	4	-1	22	-1	-1	65未鉴定护符	65	x	6500	5200	3	-1	-1	OtherTools2_16	珍兽护符	1	1	447	447	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	65	3	7	1	250	-1	0	1	1	-1	1	-1	1	50	20301009	2	70
70204004	7	2	4	4	4	-1	22	-1	-1	75未鉴定护符	75	x	7500	6000	3	-1	-1	OtherTools2_16	珍兽护符	1	1	517	517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	75	3	7	1	250	-1	0	1	-1	1	-1	1	-1	100	20301009	2	70
70400000	7	4	0	0	0	-1	1	-1	-1	灵兽爪	75	简单的珍兽装备，由具有灵气的兽骨制成。浑然天成，充满灵性。	1000	800	3	-1	-1	PetEquipClaw1_1	珍兽武器	1	1	517	517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	1	1	1	250	-1	0	-1	-1	-1	-1	-1	-1	100	-1	-1	-1
70401000	7	4	1	0	1	-1	1	-1	-1	灵兽面	75	简单的珍兽装备，由具有灵气的兽骨制成。浑然天成，充满灵性。	1000	800	3	-1	-1	PetEquipHat1_1	珍兽面甲	1	1	-1	-1	511	511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	1	1	1	250	-1	0	-1	-1	-1	-1	-1	-1	50	-1	-1	-1
70402000	7	4	2	0	2	-1	1	-1	-1	灵兽甲	75	简单的珍兽装备，由具有灵气的兽骨制成。浑然天成，充满灵性。	1000	800	3	-1	-1	PetEquipCloth1_1	珍兽体甲	1	1	-1	-1	511	511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	1	1	1	250	-1	0	-1	-1	-1	-1	-1	-1	100	-1	-1	-1
70403000	7	4	3	0	3	-1	1	-1	-1	灵兽环	75	简单的珍兽装备，由具有灵气的兽骨制成。浑然天成，充满灵性。#r项圈装备后珍兽出战时#G所有属性#W将获得#G5#W点的提升。	1000	800	3	8343	-1	PetEquipChaplet1_1	珍兽项圈	1	1	-1	-1	-1	-1	469	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	1	1	1	250	-1	0	-1	-1	-1	-1	-1	-1	100	-1	-1	-1
70404000	7	4	4	0	4	-1	1	-1	-1	灵兽饰	75	简单的珍兽装备，由具有灵气的兽骨制成。浑然天成，充满灵性。	1000	800	3	-1	-1	PetEquipAmulet1_1	珍兽护符	1	1	517	517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	1	1	1	250	-1	0	-1	-1	-1	-1	-1	-1	50	-1	-1	-1
70500000	7	5	0	0	0	-1	2	0	0	苍狼啸月兽爪·勇	75	苍狼啸月，加其力也。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	1	80
70500001	7	5	0	1	0	-1	2	1	0	苍狼啸月兽爪·勇	75	苍狼啸月，加其力也。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	3	100
70500002	7	5	0	2	0	-1	2	2	0	苍狼啸月兽爪·勇	75	苍狼啸月，加其力也。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	7	100
70500003	7	5	0	3	0	-1	2	3	0	苍狼啸月兽爪·勇	75	苍狼啸月，加其力也。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	12	100
70500004	7	5	0	4	0	-1	2	4	0	苍狼啸月兽爪·勇	75	苍狼啸月，加其力也。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	20	100
70500005	7	5	0	5	0	-1	2	5	0	苍狼啸月兽爪·狡	75	苍狼啸月，加其力也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	1	80
70500006	7	5	0	6	0	-1	2	6	0	苍狼啸月兽爪·狡	75	苍狼啸月，加其力也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	3	100
70500007	7	5	0	7	0	-1	2	7	0	苍狼啸月兽爪·狡	75	苍狼啸月，加其力也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	7	100
70500008	7	5	0	8	0	-1	2	8	0	苍狼啸月兽爪·狡	75	苍狼啸月，加其力也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	12	100
70500009	7	5	0	9	0	-1	2	9	0	苍狼啸月兽爪·狡	75	苍狼啸月，加其力也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	20	100
70500010	7	5	0	10	0	-1	2	10	0	苍狼啸月兽爪·慎	75	苍狼啸月，加其力也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	1	80
70500011	7	5	0	11	0	-1	2	11	0	苍狼啸月兽爪·慎	75	苍狼啸月，加其力也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	60	20301009	3	100
70500012	7	5	0	12	0	-1	2	12	0	苍狼啸月兽爪·慎	75	苍狼啸月，加其力也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	70	20301009	7	100
70500013	7	5	0	13	0	-1	2	13	0	苍狼啸月兽爪·慎	75	苍狼啸月，加其力也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	80	20301009	12	100
70500014	7	5	0	14	0	-1	2	14	0	苍狼啸月兽爪·慎	75	苍狼啸月，加其力也。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加虚弱技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_13	珍兽武器	1	1	587	587	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	1	-1	-1	-1	-1	100	20301009	20	100
70500015	7	5	0	15	0	-1	2	15	0	黄雀戏水兽爪·怯	75	黄雀戏水，显其灵也。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加烈火咒、玄雷咒、血毒咒、寒冰咒伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	1	80
70500016	7	5	0	16	0	-1	2	16	0	黄雀戏水兽爪·怯	75	黄雀戏水，显其灵也。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加烈火咒、玄雷咒、血毒咒、寒冰咒伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	60	20301009	3	100
70500017	7	5	0	17	0	-1	2	17	0	黄雀戏水兽爪·怯	75	黄雀戏水，显其灵也。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加烈火咒、玄雷咒、血毒咒、寒冰咒伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	70	20301009	7	100
70500018	7	5	0	18	0	-1	2	18	0	黄雀戏水兽爪·怯	75	黄雀戏水，显其灵也。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加烈火咒、玄雷咒、血毒咒、寒冰咒伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	80	20301009	12	100
70500019	7	5	0	19	0	-1	2	19	0	黄雀戏水兽爪·怯	75	黄雀戏水，显其灵也。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加烈火咒、玄雷咒、血毒咒、寒冰咒伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	100	20301009	20	100
70500020	7	5	0	20	0	-1	2	20	0	黄雀戏水兽爪·狡	75	黄雀戏水，显其灵也。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加摔绊技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipClaw1_2	珍兽武器	1	1	587	587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	2	2	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	1	80
