INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
index	class	quality	Type	GemIndex	资源编号	适应规则	名称$1$	说明信息$1$	基本价格	出售价格	增加HP的上限	百分比增加HP的上限	加快HP的回复速度	增加MP的上限	百分比增加MP的上限	加快MP的回复速度	冰攻击	冰抵抗	减少冰冻迟缓时间	火攻击	火抵抗	减少火烧持续时间	玄攻击	玄抵抗	减少电击眩晕时间	毒攻击	毒抵抗	减少中毒时间	按百分比抵消所有属性攻击	物理攻击	按百分比增加物理攻击	对装备基础物理攻击百分比加成	物理防御	按百分比增加物理防御	对装备基础物理防御百分比加成	按百分比抵消物理伤害	魔法攻击	按百分比增加魔法攻击	对装备基础魔法攻击百分比加成	魔法防御	按百分比增加魔法防御	对装备基础魔法防御百分比加成	按百分比抵消魔法伤害	攻击速度(两次攻击间隔时间)	魔法冷却速度	命中	闪避	会心一击（双倍攻击）的百分比	无视对方防御比率	移动速度百分比	伤害反射	伤害由内力抵消	力量	灵气	体质	定力	身法	悟性	增加所有的人物一级属性	生命偷取	内力偷取	增加某个魔法等级	增加所有魔法等级	特殊魔法发动概率	降低目标冰抵抗	降低目标火抵抗	降低目标玄抵抗	降低目标毒抵抗	基础物理攻击	基础魔法攻击	基础命中	基础物理防御	基础魔法防御	基础闪避	颜色值(R,G,B,A) 	类型描述$1$	特效索引	颜色	是否广播	可叠加数量
50121002	5	1	21	2	Gemjiankang_13	6	蓝冥石(1级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	胜利宝石	32	2004	1	250	
50121003	5	1	21	3	Gemjiankang_9	6	红冥石(1级)	红色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	胜利宝石	33	2004	1	250	
50121004	5	1	21	4	Gemjiankang_5	6	绿冥石(1级)	绿色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	FFFFFF0B	胜利宝石	34	2004	1	250	
50131001	5	1	31	1	Charm8_5	1	冰蓝流云·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	肩部配饰	22	2004	1	1	
50131002	5	1	31	2	Charm7_9	1	紫微星光·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF2D	肩部配饰	23	2004	1	1	
50131003	5	1	31	3	Charm8_9	1	翠玉星尘·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	肩部配饰	24	2004	1	1	
50131004	5	1	31	4	Charm8_1	1	橙影如梦·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	肩部配饰	25	2004	1	1	
50131005	5	1	31	5	Charm7_13	1	花落红尘·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF22	肩部配饰	26	2004	1	1	
50131009	5	1	31	9	Charm10_5	1	碎钻星辰·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	肩部配饰	37	2004	1	1	
50131010	5	1	31	10	Charm11_1	1	千山暮雪·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	肩部配饰	47	2004	1	1	
50131011	5	1	31	11	Charm10_11	1	寒梦星莲·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	肩部配饰	59	2004	1	1	
50131012	5	1	31	12	Charm11_7	1	沾衣诉情·肩(1级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，130）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF165	肩部配饰	71	2004	1	1	
50132001	5	1	32	1	Charm8_5	1	冰蓝流云·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	腰部配饰	27	2004	1	1	
50132002	5	1	32	2	Charm7_9	1	紫微星光·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF1D	腰部配饰	28	2004	1	1	
50132003	5	1	32	3	Charm8_9	1	翠玉星尘·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	腰部配饰	29	2004	1	1	
50132004	5	1	32	4	Charm8_1	1	橙影如梦·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	腰部配饰	30	2004	1	1	
50132005	5	1	32	5	Charm7_13	1	花落红尘·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF22	腰部配饰	31	2004	1	1	
50132009	5	1	32	9	Charm10_5	1	碎钻星辰·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	腰部配饰	41	2004	1	1	
50132010	5	1	32	10	Charm11_1	1	千山暮雪·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	腰部配饰	51	2004	1	1	
50132011	5	1	32	11	Charm10_11	1	寒梦星莲·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	腰部配饰	63	2004	1	1	
50132012	5	1	32	12	Charm11_7	1	沾衣诉情·腰(1级)	#cffff00【奢侈品】#r#W用于点缀时装腰部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	腰部配饰	75	2004	1	1	
50133001	5	1	33	1	Charm8_5	1	冰蓝流云·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	脚部配饰	32	2004	1	1	
50133002	5	1	33	2	Charm7_9	1	紫微星光·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF2D	脚部配饰	33	2004	1	1	
50133003	5	1	33	3	Charm8_9	1	翠玉星尘·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	脚部配饰	34	2004	1	1	
50133004	5	1	33	4	Charm8_1	1	橙影如梦·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	脚部配饰	35	2004	1	1	
50133005	5	1	33	5	Charm7_13	1	花落红尘·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF22	脚部配饰	36	2004	1	1	
50133009	5	1	33	9	Charm10_5	1	碎钻星辰·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	脚部配饰	45	2004	1	1	
50133010	5	1	33	10	Charm11_1	1	千山暮雪·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF33	脚部配饰	55	2004	1	1	
50133011	5	1	33	11	Charm10_11	1	寒梦星莲·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	脚部配饰	67	2004	1	1	
50133012	5	1	33	12	Charm11_7	1	沾衣诉情·脚(1级)	#cffff00【奢侈品】#r#W用于点缀时装脚部的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	脚部配饰	79	2004	1	1	
50201001	5	2	1	1	Gem1_2_4	6	猫眼石(2级)	象猫眼一样的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G希望宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	希望宝石	1	2004	1	250	
50201002	5	2	1	2	Gem1_1_1	6	虎眼石(2级)	象虎眼一样的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G希望宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	希望宝石	2	2004	1	250	
50202001	5	2	2	1	Gem1_1_3	6	黄晶石(2级)	黄色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G2级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	智慧宝石	3	2004	1	250	
50202002	5	2	2	2	Gem1_1_4	6	蓝晶石(2级)	蓝色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G2级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	智慧宝石	4	2004	1	250	
50202003	5	2	2	3	Gem1_1_5	6	红晶石(2级)	红色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G2级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	智慧宝石	5	2004	1	250	
