INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT
10122221	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10122222	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10122223	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123016	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123017	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123018	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123019	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123020	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123021	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123022	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123023	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123024	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123025	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123026	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123027	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123028	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123029	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123030	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123031	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123032	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123033	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123034	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123035	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123036	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123037	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123038	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123039	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123040	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123041	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123042	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123043	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123044	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123045	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123046	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123047	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123048	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123049	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123050	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123051	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123052	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123053	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123054	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123055	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123056	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123057	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123058	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123059	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123060	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123061	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123062	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123063	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123064	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123065	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123066	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123067	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123068	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123069	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123070	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123071	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123072	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123073	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123074	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123075	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123076	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123077	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123078	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123079	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123080	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123081	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123082	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123083	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123084	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123085	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123086	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123087	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123088	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123089	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123090	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123091	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123092	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123093	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123094	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123095	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123096	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123097	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123098	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123099	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123100	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123101	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123102	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123103	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123104	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123105	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123106	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123107	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123108	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123109	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123110	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123111	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123112	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123113	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123114	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123115	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123116	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123117	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123118	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123119	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123120	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123121	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123122	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123123	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123124	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123125	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123126	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123127	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123128	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123129	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123130	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123131	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123132	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123133	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123134	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123135	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123136	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123137	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123138	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123139	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123140	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123141	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123142	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123143	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123144	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123145	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123146	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123147	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123148	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123149	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123150	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123151	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123152	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123153	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123154	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123155	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123156	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123157	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123158	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123159	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123160	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123161	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123162	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123163	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123164	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123165	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123166	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123167	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123168	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123169	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123170	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123171	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123172	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123173	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123174	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123175	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123176	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123177	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123178	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123179	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123180	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123181	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123182	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123183	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123184	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123185	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123186	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123187	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123188	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123189	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123190	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123191	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123192	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123193	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123194	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123195	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123196	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123197	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123198	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123199	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123200	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123201	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123202	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123203	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123204	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123205	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123206	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123207	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123208	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123209	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123210	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123211	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123212	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123213	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123214	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123215	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123216	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123217	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123218	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123219	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123220	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123221	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123222	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10123223	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10124009	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124010	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124011	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124012	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124013	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124014	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124015	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124016	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124017	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124018	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124019	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124020	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124021	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124022	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124023	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124024	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124025	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124026	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124027	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124030	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124031	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124032	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124033	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124034	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124035	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124036	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124039	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124040	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124041	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124042	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124043	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124044	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124045	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124046	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124047	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124048	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124049	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124050	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124051	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124052	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124053	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124054	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124055	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124056	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124057	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124058	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124059	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124060	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124061	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124062	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124063	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124064	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124065	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124066	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124067	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124068	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124069	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124070	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124071	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124072	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124073	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124074	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124075	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124076	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124077	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124078	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124079	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124080	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124081	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124082	1440	2005	-1	0	1	0	-1	0	0	0	0	0
10124083	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124084	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124085	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124086	4320	2005	-1	0	1	0	-1	0	0	0	0	0
10124087	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124088	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124089	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124090	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124091	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124092	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124093	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124094	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124095	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124096	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124097	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124098	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124099	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124100	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124101	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124102	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124103	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124104	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124105	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124106	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124107	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124108	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124109	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124110	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124111	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124112	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124113	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124114	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124115	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124116	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124117	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124118	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124119	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124120	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124121	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124122	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124123	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124124	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124125	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124126	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124127	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124128	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124129	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124130	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124131	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124132	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124133	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124134	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124135	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124136	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124137	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124138	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124139	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124140	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124141	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124142	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124143	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124144	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124145	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124146	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124147	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124148	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124149	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124150	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124151	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124152	72	2005	-1	0	1	0	-1	0	0	0	0	0
10124153	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124154	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124155	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124156	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124157	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124158	240	2005	-1	0	1	0	-1	0	0	0	0	0
10124159	240	2005	-1	0	1	0	-1	0	0	0	0	0
10124160	240	2005	-1	0	1	0	-1	0	0	0	0	0
10124161	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124162	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124163	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124164	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124165	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124166	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124167	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124168	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124169	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124170	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124171	24	2005	-1	0	1	0	-1	0	0	0	0	0
10124172	72	2005	-1	0	1	1	-1	0	0	0	0	0
10124173	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124174	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124175	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124176	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124177	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124178	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124179	72	2005	-1	0	1	0	-1	0	0	0	0	0
10124180	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124181	336	2005	-1	0	1	0	-1	0	0	0	0	0
10124182	336	2005	-1	0	1	0	-1	0	0	0	0	0
10124187	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124188	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124189	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124190	-1	2005	-1	0	1	0	-1	0	0	0	0	1
10124193	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124194	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124195	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124196	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124197	72	2005	-1	0	1	0	-1	0	0	0	0	0
10124199	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124200	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124207	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124208	2160	2005	-1	0	1	0	-1	0	0	0	0	0
10124209	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124210	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124211	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124212	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124213	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124214	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124215	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124216	720	2005	-1	0	1	0	-1	0	0	0	0	0
10124217	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124218	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124219	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124220	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124221	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124222	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124223	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124224	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124225	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124226	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124227	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124228	72	2005	-1	0	1	0	-1	0	1	0	0	0
10124229	360	2005	-1	0	1	0	-1	0	0	0	0	0
10124230	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124231	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124232	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124233	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124249	360	2005	-1	0	1	0	-1	0	0	0	0	0
10124250	360	2005	-1	0	1	0	-1	0	0	0	0	0
10124251	360	2005	-1	0	1	0	-1	0	0	0	0	0
10124252	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124253	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124254	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124255	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124256	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124257	168	2005	-1	0	1	0	-1	0	0	0	0	0
10124258	-1	2005	-1	0	1	0	-1	0	0	0	0	0
10124259	24	2005	-1	0	1	1	-1	0	1	0	0	0
10124260	72	2005	-1	0	1	1	-1	0	1	0	0	0
10124261	168	2005	-1	0	1	1	-1	0	1	0	0	0
10124262	360	2005	-1	0	1	1	-1	0	1	0	0	0
